src.name	tgt.name	common.num	src.num	tgt.num	total.num	exposure	phi	ttest	pval	common.num.exp	exposure.exp
hbs	sqi	20	8152	5155	17694811	0.00387972841901067	0.002719870890371	0.245543645714928	0.403020849530494	2.37490866672721	0.000460700032342815
eng	swa	5244	10859465	5636	17694811	0.930447125621008	0.011611638021723	38.2672226923238	0	3458.86399916902	0.6137090133373
ita	zho	10	89242	24113	17694811	0.000414714054659312	-0.002413752196	-0.721063857936385	0.235436057678516	121.611490848927	0.00504339944631226
ara	cat	100	366643	32376	17694811	0.00308870768470472	-0.005299408868937	-3.20888417148507	0.000666313082354793	670.842642399515	0.02072036824807
lav	tha	2	13573	154171	17694811	1.29726083374954e-05	-0.002553598237714	-1.00265728509886	0.158013909856424	118.258566480309	0.000767061032751353
ces	spa	3265	24573	2043468	17694811	0.0015977739803119	0.002028515771107	2.89976624543447	0.00186722508570078	2837.78895202667	0.00138871220495093
ara	por	69	366643	1617409	17694811	4.26608235764732e-05	-0.046041798799785	-58.6168868697389	0	33513.3100877427	0.02072036824807
ell	fin	2	30609	3856	17694811	0.000518672199170124	-0.00043029633641	-0.0752797330624436	0.469996319177254	6.67022123039348	0.00172982915725972
lav	tur	4	13573	233158	17694811	1.7155748462416e-05	-0.003129972821523	-1.51135327624872	0.0653499110734608	178.84641627424	0.000767061032751353
afr	ell	2	24782	30609	17694811	6.53402594008298e-05	-0.001486201097678	-0.260009034813356	0.3974292766405	42.8686261752104	0.00140052357722272
spa	vie	27	2043468	6150	17694811	0.00439024390243902	-0.006481358302376	-9.26528666863382	9.73667741015314e-21	710.226755176984	0.11548402523203
div	msa	11	44	1651705	17694811	6.65978488894809e-06	0.000849153725497	1.09132085527523	0.137565941647869	4.10713739751162	2.48660468879832e-06
deu	pol	70	73897	8207	17694811	0.00852930425246741	0.001454078190092	0.395271722520009	0.346321753474253	34.2740410733972	0.00417619606109384
ben	mlt	1	178	1156	17694811	0.000865051903114187	0.002178951525733	0.074020413040497	0.470503474224714	0.0116287198546512	1.00594462410477e-05
kor	nor	4	289982	16500	17694811	0.000242424242424242	-0.003885078479296	-2.0921224337607	0.0182142160826767	270.401475325167	0.0163879682015253
afr	nor	13	24782	16500	17694811	0.000787878787878788	-0.000500483140441	-0.0787843865187568	0.46860237964409	23.1086390241749	0.00140052357722272
aze	fil	9	1261	257611	17694811	3.49363963495348e-05	-0.000523069551253	-0.265485016344213	0.395318031759494	18.3583464666562	7.12638298312426e-05
kat	kor	1	416	289982	17694811	3.44848990627004e-06	-0.000534059370276	-0.287589896181657	0.386830442737576	6.81739477183452	2.35097170577295e-05
hat	rus	2	2600	243159	17694811	8.2250708384226e-06	-0.001350843203191	-0.666114253036753	0.252669353432524	35.7287455627528	0.00014693573161081
jpn	mlt	4	2602426	1156	17694811	0.00346020761245675	-0.00327748384797	-5.28727525583505	6.20808652298469e-08	170.016196047531	0.147072833951151
ces	lit	1	24573	696	17694811	0.0014367816091954	8.095703011e-06	0.0012690127447967	0.499493742448191	0.966543694645848	0.00138871220495093
deu	swe	49	73897	36604	17694811	0.00133865151349579	-0.002003327573198	-0.544578343784607	0.29302259790316	152.865480620279	0.00417619606109384
bul	ukr	34	1633	2842	17694811	0.011963406052076	0.015662660234658	0.834791414560286	0.201952663273624	0.262279489732894	9.22869422001738e-05
dan	tur	44	12029	233158	17694811	0.000188713233086576	-0.00217720818055	-1.05129423961694	0.146562280738561	158.501697588067	0.000679803813671703
ces	nld	398	24573	435128	17694811	0.000914673383464176	-0.002021164473529	-1.33324529641963	0.0912260085057972	604.267564315889	0.00138871220495093
bel	rus	216	256	243159	17694811	0.00088830765054964	0.027118459281721	13.3772902816796	4.24315658489771e-41	3.51790725540951	1.4467518189372e-05
cat	tur	34	32376	233158	17694811	0.000145823861930536	-0.004553012247155	-2.19850074949125	0.0139572100324613	426.606614108509	0.00182968894101214
jpn	tel	24	2602426	102	17694811	0.235294117647059	0.000598039049187	0.964758575764154	0.167332919129052	15.0014290630174	0.147072833951151
ces	slv	13	24573	2230	17694811	0.00582959641255605	0.001338819172768	0.209861961773365	0.416888575511706	3.09682821704058	0.00138871220495093
ces	hat	14	24573	2600	17694811	0.00538461538461538	0.001300787078291	0.203900362311579	0.419216525220322	3.61065173287242	0.00138871220495093
aze	fas	5	1261	2719	17694811	0.00183891136447223	0.002595921631053	0.135312481864356	0.446187416348218	0.193766353311149	7.12638298312426e-05
kor	tha	4800	289982	154171	17694811	0.0311342600099889	0.010888974436274	5.86403764442195	2.26116103358403e-09	2526.54944559736	0.0163879682015253
fil	zho	349	257611	24113	17694811	0.01447352050761	-2.6227332613e-05	-0.0133117342819956	0.494689548361573	351.05060138817	0.0145585618292278
por	sin	1	1617409	169	17694811	0.00591715976331361	-0.000916767315777	-1.16592056676063	0.121823367336036	15.447586357379	0.0914058364341953
hye	nld	1	253	435128	17694811	2.298174330312e-06	-0.000503885683214	-0.332383603099741	0.369799889183107	6.22145011890774	1.42979769605903e-05
hbs	pol	4	8152	8207	17694811	0.000487388814426709	2.6791046893e-05	0.0024267720109032	0.499031888481207	3.78096516543748	0.000460700032342815
cat	eus	40	32376	1950	17694811	0.0205128205128205	0.004589622747729	0.825809253043222	0.204459194689129	3.56789343497368	0.00182968894101214
chr	jpn	1	14	2602426	17694811	3.84256843422253e-07	-0.00018997437091	-0.30646723536243	0.379624473664299	2.05901967531611	7.91192400981282e-07
hin	urd	1	1171	488	17694811	0.00204918032786885	0.001280192079809	0.0437706249526905	0.482547352430086	0.0322946653682823	6.61775929677915e-05
ben	eng	109	178	10859465	17694811	1.0037326884888e-05	-8.79045984e-06	-0.0289678170613406	0.488445129307051	109.240204374039	1.00594462410477e-05
rus	zho	25	243159	24113	17694811	0.00103678513664828	-0.004031413000502	-1.98794428924352	0.0234094856191923	331.3566314441	0.0137418252164434
ara	fin	5	366643	3856	17694811	0.00129668049792531	-0.002013132990638	-1.2189723662736	0.111427732631613	79.897739964558	0.02072036824807
dan	slv	1	12029	2230	17694811	0.000448430493273543	-9.9661170576e-05	-0.0109296094008103	0.495639894135491	1.5159625044879	0.000679803813671703
aze	spa	1	1261	2043468	17694811	4.8936415936046e-07	-0.003029462712254	-4.33063231631332	7.4344419288595e-06	145.62535581759	7.12638298312426e-05
afr	hin	1	24782	1171	17694811	0.00085397096498719	-0.000118894276928	-0.0187159382695184	0.492533932126199	1.64001310892781	0.00140052357722272
ara	tha	8	366643	154171	17694811	5.18904333499815e-05	-0.013603010224609	-8.23750562056253	8.82035726896854e-17	3194.4798931732	0.02072036824807
cat	slv	1	32376	2230	17694811	0.000448430493273543	-0.000362861446149	-0.0652888526854413	0.473972210389802	4.08020633845708	0.00182968894101214
deu	eus	3	73897	1950	17694811	0.00153846153846154	-0.000429405561342	-0.116728050293567	0.45353793925516	8.14358231913299	0.00417619606109384
vie	zho	16	6150	24113	17694811	0.0006635424874549	0.000626214812648	0.0972368839469636	0.461269542904553	8.38070268170708	0.000347559519002492
lit	rus	15	696	243159	17694811	6.16880312881695e-05	0.000420744155528	0.207472967487605	0.417820337962116	9.5643103506446	3.93335650773552e-05
ara	kan	1	366643	101	17694811	0.0099009900990099	-0.000181463451527	-0.109877732540888	0.456253201296749	2.09275719305507	0.02072036824807
fin	spa	284	3856	2043468	17694811	0.000138979421258371	-0.001932384983218	-2.7623466184134	0.00286940155860112	445.306401294707	0.000217916992727416
tel	tha	1	102	154171	17694811	6.48630416874769e-06	2.8189101836e-05	0.0110682705513471	0.495584496221877	0.888703586605135	5.76440177857791e-06
fin	nor	3	3856	16500	17694811	0.000181818181818182	-7.4716455432e-05	-0.00959692081711873	0.496171499305008	3.59563038000236	0.000217916992727416
ara	sqi	5	366643	5155	17694811	0.000969932104752667	-0.002366896328294	-1.43318075196181	0.0759035207715835	106.813498318801	0.02072036824807
nor	swe	716	16500	36604	17694811	0.0195607037482242	0.027787281714564	5.31821883445632	5.27009588404466e-08	34.1323792607901	0.000932476758299368
hin	ita	15	1171	89242	17694811	0.000168082293090697	0.000891892921535	0.26643585628669	0.39495208456261	5.90582075163165	6.61775929677915e-05
div	ell	1	44	30609	17694811	3.26701297004149e-05	0.000796791481843	0.139397569702022	0.444568454910621	0.0761124829194276	2.48660468879832e-06
jpn	kor	19684	2602426	289982	17694811	0.0678800753150196	-0.028861168321872	-46.5783271900275	0	42648.4745348227	0.147072833951151
eng	tam	934	10859465	1432	17694811	0.652234636871508	0.000711831589298	2.34574901153818	0.00949445376953625	878.831307099013	0.6137090133373
dan	eng	9126	12029	10859465	17694811	0.000840372891298052	0.007765005102155	25.5893358187699	1.0125428623877e-144	7382.30572143438	0.000679803813671703
afr	dan	21	24782	12029	17694811	0.00174578102917948	0.000240791774894	0.0379046343521609	0.484882011670281	16.8468981104121	0.00140052357722272
msa	ukr	7	1651705	2842	17694811	0.00246305418719212	-0.003959427561836	-5.08864067402127	1.80339298519959e-07	265.283738266546	0.0933440317616277
heb	por	13	3384	1617409	17694811	8.03754647092974e-06	-0.004202314360021	-5.34443785181572	4.53551576891925e-08	309.317350493317	0.000191242506065761
glg	lav	4	9302	13573	17694811	0.000294702718632579	-0.000279203082652	-0.0325256624916116	0.487026664697708	7.13520172665308	0.000525690836709135
ell	tam	12	30609	1432	17694811	0.00837988826815642	0.001439679997586	0.251870209032432	0.400571539061179	2.47711535319592	0.00172982915725972
isl	nor	2	588	16500	17694811	0.000121212121212121	0.000466291107465	0.0598925535772968	0.476120967987315	0.548296333880028	3.32300808412138e-05
ara	bod	1	366643	40	17694811	0.025	4.517122078e-05	0.0273515751904291	0.489089668034214	0.828814729922801	0.02072036824807
ara	zho	5	366643	24113	17694811	0.000207357027329656	-0.005319564667218	-3.22108920236375	0.000638577634717585	499.630239565712	0.02072036824807
cym	pol	1	910	8207	17694811	0.000121847203606677	0.000211532733596	0.019160943229715	0.492356590225429	0.42206554226547	5.14275060637833e-05
deu	glg	9	73897	9302	17694811	0.000967533863685229	-0.001141094710192	-0.310191220493083	0.378208210638915	38.8469757602949	0.00417619606109384
nld	swa	10	435128	5636	17694811	0.00177430801987225	-0.002629661844285	-1.73463827017081	0.041402802287319	138.593252451241	0.0245907119324417
swa	tur	27	5636	233158	17694811	0.000115801302121308	-0.001312697421343	-0.633852641158534	0.263088808428718	74.2634938570409	0.000318511455137893
jpn	msa	2271	2602426	1651705	17694811	0.00137494286207283	-0.131993661651347	-214.81205942411	0	242920.935201286	0.147072833951151
deu	slk	31	73897	3657	17694811	0.00847689362865737	0.000958829992833	0.260644963251496	0.397183519203429	15.2723489954202	0.00417619606109384
glg	slv	1	9302	2230	17694811	0.000448430493273543	-3.7840986676e-05	-0.00364925260216007	0.498544201203212	1.17229056586137	0.000525690836709135
aze	swa	2	1261	5636	17694811	0.00035486160397445	0.000599674273417	0.045011544675284	0.482049850800401	0.401642944928883	7.12638298312426e-05
msa	nor	156	1651705	16500	17694811	0.00945454545454546	-0.008809770243109	-11.3226325874351	5.08186792665941e-30	1540.17652406686	0.0933440317616277
lit	spa	56	696	2043468	17694811	2.74043929241857e-05	-0.000687298360203	-0.982492216271837	0.162928766038849	80.3768815614928	3.93335650773552e-05
eus	glg	9	1950	9302	17694811	0.000967533863685229	0.00187308740077	0.180634324252524	0.428329273646004	1.02509713158281	0.000110201798708107
nld	pol	35	435128	8207	17694811	0.0042646521262337	-0.002827119689211	-1.86489097826201	0.0310986799563385	201.815972829549	0.0245907119324417
est	lav	1	2078	13573	17694811	7.36756796581448e-05	-0.000111887968542	-0.0130343481455675	0.494800290448596	1.59395282605731	0.000117435557802793
ell	hye	5	30609	253	17694811	0.0197628458498024	0.00164090384329	0.287074157314761	0.38702874120995	0.437646776786709	0.00172982915725972
ita	kor	96	89242	289982	17694811	0.000331055031001924	-0.008586652999281	-4.62406517210248	1.88226766896555e-06	1462.49505824052	0.00504339944631226
ben	jpn	1	178	2602426	17694811	3.84256843422253e-07	-0.001266732402126	-2.04349818253702	0.0205016237921303	26.1789644433049	1.00594462410477e-05
tha	vie	15	154171	6150	17694811	0.0024390243902439	-0.001258750220053	-0.494240614869172	0.310568481745163	53.5835986041332	0.00871278026083466
hat	msa	175	2600	1651705	17694811	0.000105951123233265	-0.001084953197377	-1.39436745755075	0.081603428713724	242.694482580232	0.00014693573161081
lav	slk	8	13573	3657	17694811	0.00218758545255674	0.000737708472669	0.085939102695955	0.465758047312253	2.8051421967717	0.000767061032751353
dan	ell	1	12029	30609	17694811	3.26701297004149e-05	-0.001033540346104	-0.180816495826706	0.428256405930116	20.8081149326772	0.000679803813671703
mal	por	1	216	1617409	17694811	6.18272805456134e-07	-0.001052047356375	-1.33796634352301	0.0904537982735998	19.7436606697862	1.22069684722826e-05
eng	pol	5066	10859465	8207	17694811	0.617277933471427	0.000157894965144	0.520322327305761	0.301419473613094	5036.70987245922	0.6137090133373
cat	ell	3	32376	30609	17694811	9.80103891012447e-05	-0.001686762284095	-0.303495796715649	0.380757000210727	56.0049487954407	0.00182968894101214
mlt	sqi	3	1156	5155	17694811	0.0005819592628516	0.001091168879896	0.0783289493396207	0.46878471502657	0.336775566577117	6.5329886823883e-05
fil	tha	161	257611	154171	17694811	0.00104429497116838	-0.010577827236471	-5.36909741244463	3.95999396490568e-08	2244.50803577388	0.0145585618292278
kan	msa	9	101	1651705	17694811	5.44891490913934e-06	-3.4780853147e-05	-0.0446998648208543	0.482173273426489	9.4277472079244	5.70788803565068e-06
