source	target	influence	blurb	common
chv	eng	7.70E-06	
chv	rus	0.00082706	
cor	eng	2.31E-05	
cos	eng	4.80E-06	
cos	fra	0.000110526	
csb	eng	4.80E-06	
csb	pol	0.000231223	
cym	deu	9.26E-05	
cym	eng	0.001194407	
cym	fra	8.59E-05	
cym	spa	2.81E-05	
dan	ara	0.002392648	
dan	bul	0.002116739	
dan	cat	0.003397138	
dan	ces	0.003356141	
dan	deu	0.005212005	
dan	ell	0.001782523	
dan	eng	0.010714403	
dan	epo	0.010739536	
dan	est	0.004633573	
dan	fao	0.104204698	
dan	fas	0.002205125	
dan	fil	0.002655692	
dan	fin	0.006956618	
dan	fra	0.002453621	
dan	glg	0.002820005	
dan	hbs	0.003354539	
dan	heb	0.001236358	
dan	hun	0.0024423	
dan	isl	0.039511005	
dan	ita	0.001995212	
dan	jpn	0.00135805	
dan	kor	0.001101478	
dan	lav	0.005515963	
dan	lit	0.004540469	
dan	msa	0.001201031	
dan	nld	0.002988918	
dan	nor	0.095241962	
dan	pol	0.00327736	
dan	por	0.001463958	
dan	ron	0.002730218	
dan	rus	0.002854548	
dan	slk	0.003131943	
dan	slv	0.002339566	
dan	spa	0.002611275	
dan	sqi	0.003281836	
dan	swe	0.023339901	
dan	tha	0.001639414	
dan	tur	0.004380228	
dan	ukr	0.001672749	
dan	vie	0.006948071	
dan	zho	0.001909164	
deu	afr	0.050900043	
deu	ang	0.084302326	
deu	ara	0.022730106	
deu	aze	0.021474461	
deu	bel	0.025262418	
deu	ben	0.023010576	
deu	bre	0.040392463	
deu	bul	0.049549638	
deu	cat	0.046023405	
deu	ces	0.114629203	
deu	cym	0.030157607	
deu	dan	0.05431109	
deu	ell	0.047563633	
deu	eng	0.075404745	
deu	epo	0.094167565	
deu	est	0.053668594	
deu	eus	0.040523409	
deu	fao	0.042235609	
deu	fas	0.021770579	
deu	fil	0.015076952	
deu	fin	0.045874206	
deu	fra	0.056077441	
deu	gle	0.042587678	
deu	glg	0.036920735	
deu	hbs	0.062562226	
deu	heb	0.025741008	
deu	hin	0.019500098	
deu	hun	0.086020399	
deu	hye	0.020899374	
deu	isl	0.04388283	
deu	ita	0.062159179	
deu	jpn	0.032718224	
deu	kat	0.034462565	
deu	kaz	0.017463536	
deu	kor	0.033342507	
deu	kur	0.078759967	
deu	lat	0.105536246	
deu	lav	0.060800747	
deu	lit	0.062734469	
deu	ltz	0.120716974	
deu	mal	0.029668516	
deu	mar	0.012805483	
deu	mkd	0.037668943	
deu	mon	0.016447944	
deu	msa	0.018616124	
deu	nld	0.072358895	
deu	nor	0.040425128	
deu	oci	0.023983605	
deu	pol	0.06719288	
deu	por	0.030095871	
deu	roh	0.349456387	
deu	ron	0.044916747	
deu	rus	0.040030455	
deu	sco	0.070540936	
deu	slk	0.071013268	
deu	slv	0.085078182	
deu	spa	0.041467254	
deu	sqi	0.09631513	
deu	swa	0.037290447	
deu	swe	0.046122157	
deu	tam	0.014127863	
deu	tel	0.01397758	
deu	tha	0.017489264	
deu	tur	0.048754815	
deu	ukr	0.029822508	
deu	vie	0.022017308	
deu	yid	0.044076848	
deu	zho	0.030518509	
div	eng	7.28E-06	
ell	ara	0.000519555	
ell	bul	0.002510124	
ell	cat	0.001131342	
ell	ces	0.000924471	
ell	dan	0.000583844	
ell	deu	0.00155477	
ell	eng	0.004621438	
ell	fin	0.000950456	
ell	fra	0.001431894	
ell	hbs	0.002258584	
ell	heb	0.000567294	
ell	hun	0.000734299	
ell	ita	0.001429338	
ell	jpn	0.002313727	
ell	kat	0.009768571	
ell	kor	0.000281393	
ell	msa	0.000460139	
ell	nld	0.000747768	
ell	nor	0.000401571	
ell	pol	0.000574936	
ell	por	0.000364904	
ell	ron	0.00382841	
ell	rus	0.002691082	
ell	slv	0.000944863	
ell	spa	0.000719414	
ell	sqi	0.006236418	
ell	swe	0.000962666	
ell	tur	0.002746178	
ell	ukr	0.001916374	
ell	zho	0.001385986	
eng	afr	0.781911927	
eng	aka	0.327956989	
eng	amh	0.396915785	
eng	ang	0.281007752	
eng	ara	0.346598814	
eng	arg	0.13054078	
eng	asm	0.258144076	
eng	ast	0.137947426	
eng	aze	0.237444802	
eng	bak	0.082656042	
eng	bar	0.265151515	
eng	bel	0.1543975	
eng	ben	0.494222375	
eng	bik	0.358974359	
eng	bod	0.123449612	
eng	bre	0.126826968	
eng	bul	0.384004759	
eng	cat	0.292181452	
eng	ceb	0.378787879	
eng	ces	0.517181809	
eng	chr	0.558565955	
eng	chv	0.066396726	
eng	cor	0.371453901	
eng	cym	0.816696049	
eng	dan	0.556889184	
eng	deu	0.449261084	
eng	div	0.702830189	
eng	ell	0.451474684	
eng	epo	0.166328517	
eng	est	0.423542469	
eng	eus	0.236301794	
eng	fao	0.246288183	
eng	fas	0.405958964	
eng	fil	0.754679007	
eng	fin	0.512101315	
eng	fra	0.462628142	
eng	gla	0.470499642	
eng	gle	0.720212646	
eng	glg	0.313682662	
eng	guj	0.424261701	
eng	hat	0.431721612	
eng	hbs	0.4927602	
eng	heb	0.462879068	
eng	hin	0.530172364	
eng	hun	0.416197677	
eng	hye	0.237973389	
eng	ilo	0.48245614	
eng	isl	0.501795854	
eng	ita	0.405771398	
eng	jpn	0.3036236	
eng	kal	0.211072885	
eng	kan	0.510182377	
eng	kat	0.286086731	
eng	kaz	0.069820766	
eng	khm	0.290907768	
eng	kir	0.046465969	
eng	kor	0.354961416	
eng	kur	0.129548337	
eng	lao	0.295128256	
eng	lat	0.21568659	
eng	lav	0.370242973	
eng	lit	0.441434657	
eng	ltz	0.191325015	
eng	mal	0.504557801	
eng	mar	0.276416641	
eng	mkd	0.351846779	
eng	mlg	0.195064233	
eng	mlt	0.584823219	
eng	mol	0.160948192	
eng	mon	0.105203437	
eng	mri	0.48079169	
eng	msa	0.524054875	
eng	mya	0.575309929	
eng	nav	0.53968254	
eng	nep	0.143449533	
eng	nld	0.483524494	
eng	nor	0.496038085	
eng	oci	0.087404453	
eng	ori	0.257805926	
eng	pan	0.537671603	
eng	pol	0.460087518	
eng	por	0.404856978	
eng	pus	0.080981797	
eng	que	0.17963964	
eng	roh	0.086595009	
eng	ron	0.431619872	
eng	rup	0.184323859	
eng	rus	0.26606488	
eng	sah	0.068780392	
eng	san	0.273706897	
eng	scn	0.423850575	
eng	sco	0.316337719	
eng	sin	0.533513145	
eng	slk	0.427865798	
eng	slv	0.39021738	
eng	sme	0.098972383	
eng	snd	0.224318658	
eng	som	0.251633987	
eng	spa	0.368293982	
eng	sqi	0.438692751	
eng	swa	0.445483762	
eng	swe	0.466438743	
eng	tam	0.493968083	
eng	tat	0.066149537	
eng	tel	0.43420113	
eng	tgk	0.060922273	
eng	tha	0.440012782	
eng	tpi	0.457264957	
eng	tuk	0.097594413	
eng	tur	0.282232938	
eng	uig	0.099014337	
eng	ukr	0.151253087	
eng	urd	0.540223599	
eng	uzb	0.096076547	
eng	vie	0.333394126	
eng	war	0.513513514	
eng	yid	0.431509918	
eng	zho	0.415458887	
epo	ces	0.000879442	
epo	dan	0.000494142	
epo	deu	0.000397045	
epo	eng	0.000153388	
epo	fin	0.000443653	
epo	fra	0.000543889	
epo	hbs	0.00057164	
epo	hun	0.000848498	
epo	ita	0.000385669	
epo	jpn	0.000172688	
epo	kor	0.000252553	
epo	nld	0.000438714	
epo	pol	0.0004597	
epo	rus	0.000374243	
epo	slk	0.001433265	
epo	spa	0.000413029	
epo	swe	0.000457416	
epo	tur	0.000181323	
epo	zho	0.000151111	
est	ces	0.000649001	
est	dan	0.000525006	
est	deu	0.000804763	
est	eng	0.004065478	
est	fin	0.004183793	
est	fra	0.000293934	
est	hbs	0.000381742	
est	hun	0.000605804	
est	ita	0.000323535	
est	jpn	0.000164588	
est	lav	0.006627015	
est	nld	0.000368769	
est	nor	0.00056981	
est	pol	0.000609932	
est	por	0.000211464	
est	ron	0.000514132	
est	rus	0.00968821	
est	spa	0.000245223	
est	swe	0.00131629	
est	ukr	0.002654817	
est	zho	0.000131129	
eus	cat	0.003614156	
eus	deu	9.37E-05	
eus	eng	0.000286883	
eus	fra	0.000254955	
eus	glg	0.00913536	
eus	nld	9.61E-05	
eus	pol	0.000129219	
eus	por	9.80E-05	
eus	spa	0.002130091	
fao	dan	0.000732217	
fao	deu	2.55E-05	
fao	eng	3.62E-05	
fao	nor	0.000284376	
fas	ara	0.008142327	
fas	aze	0.019153626	
fas	bul	0.001476944	
fas	ces	0.000669724	
fas	dan	0.000583844	
fas	deu	0.000895765	
fas	eng	0.002051953	
fas	fin	0.000795955	
fas	fra	0.001202401	
fas	hbs	0.000807516	
fas	heb	0.000564967	
fas	hun	0.000639704	
fas	ita	0.000646971	
fas	jpn	0.000420152	
fas	kor	0.000403874	
fas	kur	0.023145367	
fas	msa	0.001874136	
fas	nld	0.000658246	
fas	nor	0.000598962	
fas	pol	0.000519836	
fas	por	0.000279738	
fas	ron	0.000851548	
fas	rus	0.001285081	
fas	spa	0.000400439	
fas	swe	0.001071241	
fas	tur	0.005991477	
fas	urd	0.04035288	
fas	zho	0.000427079	
fil	deu	0.001282143	
fil	eng	0.00738495	
fil	fin	0.00493459	
fil	fra	0.001148733	
fil	ita	0.006153648	
fil	jpn	6.70E-05	
fil	msa	0.016053442	
fil	nld	0.006845424	
fil	rus	0.000101186	
fil	spa	0.00276261	
fil	zho	0.004829827	
fin	ara	0.000828607	
fin	bul	0.003192643	
fin	cat	0.002117017	
fin	ces	0.002892558	
fin	dan	0.003586814	
fin	deu	0.002753156	
fin	ell	0.002414152	
fin	eng	0.004642882	
fin	epo	0.006510939	
fin	est	0.024718596	
fin	fas	0.001110594	
fin	fra	0.001978369	
fin	hbs	0.002611631	
fin	heb	0.00164459	
fin	hun	0.003821987	
fin	isl	0.005935032	
fin	ita	0.001889498	
fin	jpn	0.001826799	
fin	kor	0.001112512	
fin	lat	0.007270718	
fin	lav	0.005791909	
fin	lit	0.004305898	
fin	msa	0.001532567	
fin	nld	0.002051798	
fin	nor	0.004189678	
fin	pol	0.002650194	
fin	por	0.00117724	
fin	ron	0.001859851	
fin	rus	0.003196058	
fin	slk	0.003562672	
fin	slv	0.002663089	
fin	spa	0.001182691	
fin	sqi	0.003548659	
fin	swe	0.020318674	
fin	tha	0.002088577	
fin	tur	0.001637362	
fin	ukr	0.002079203	
fin	vie	0.002868923	
fin	zho	0.001048434	
fra	afr	0.027484718	
fra	ara	0.072008206	
fra	arg	0.069075059	
fra	aze	0.012921361	
fra	bel	0.024178671	
fra	ben	0.017069982	
fra	bre	0.315642155	
fra	bul	0.040664716	
fra	cat	0.077476732	
fra	ces	0.03740703	
fra	cos	0.392075472	
fra	cym	0.023228454	
fra	dan	0.030451527	
fra	deu	0.054927111	
fra	ell	0.069927267	
fra	eng	0.073589755	
fra	epo	0.065066687	
fra	est	0.028180539	
fra	eus	0.063937541	
fra	fas	0.040221015	
fra	fil	0.008031011	
fra	fin	0.030218663	
fra	frp	0.488095238	
fra	gle	0.027967267	
fra	glg	0.058353702	
fra	hat	0.379010989	
fra	hbs	0.04865929	
fra	heb	0.027039109	
fra	hin	0.00882305	
fra	hun	0.033815274	
fra	hye	0.024538562	
fra	isl	0.03099113	
fra	ita	0.079545044	
fra	jpn	0.031320392	
fra	kab	0.223703704	
fra	kat	0.021619286	
fra	kor	0.02931715	
fra	kur	0.025430125	
fra	lat	0.080709191	
fra	lav	0.025283131	
fra	lit	0.036181543	
fra	ltz	0.198653199	
fra	mal	0.014771355	
fra	mkd	0.037187447	
fra	mlg	0.175287356	
fra	mlt	0.031457042	
fra	msa	0.018815498	
fra	nld	0.050742032	
fra	nor	0.023932735	
fra	oci	0.398914368	
fra	pol	0.038994056	
fra	por	0.05935582	
fra	ron	0.094659805	
fra	rus	0.039773558	
fra	sco	0.051717836	
fra	slk	0.037334943	
fra	slv	0.04285713	
fra	spa	0.064320615	
fra	sqi	0.057553921	
fra	swa	0.025273406	
fra	swe	0.028528363	
fra	tam	0.009859742	
fra	tha	0.013764618	
fra	tur	0.062323018	
fra	ukr	0.019360633	
fra	vie	0.020829178	
fra	wln	0.36137931	
fra	zho	0.027182806	
frp	fra	3.17E-05	
fur	ita	0.00019941	
gla	eng	9.92E-05	
gle	deu	0.000148574	
gle	eng	0.000281569	
gle	fra	0.000110107	
gle	por	7.35E-06	
gle	spa	4.82E-05	
glg	ast	0.066113673	
glg	cat	0.0070944	
glg	deu	9.83E-05	
glg	eng	0.000515048	
glg	eus	0.010325635	
glg	fra	0.000249451	
glg	ita	0.000635618	
glg	jpn	7.64E-05	
glg	nld	0.000106013	
glg	nor	0.00016824	
glg	pol	0.000207208	
glg	por	0.001838615	
glg	rus	6.91E-05	
glg	spa	0.003296138	
glg	swe	0.000168595	
grn	spa	6.62E-05	
guj	eng	0.000185295	
guj	hin	0.016291196	
hat	eng	8.75E-05	
hat	fra	0.002673559	
hat	ita	4.67E-05	
hbs	ara	0.001435526	
hbs	bul	0.011881002	
hbs	cat	0.001484821	
hbs	ces	0.004005804	
hbs	dan	0.0017205	
hbs	deu	0.00289894	
hbs	ell	0.002357737	
hbs	eng	0.009700312	
hbs	epo	0.018547979	
hbs	est	0.001395824	
hbs	fas	0.000469167	
hbs	fin	0.001374182	
hbs	fra	0.002307694	
hbs	heb	0.001477318	
hbs	hun	0.006866374	
hbs	ita	0.004780356	
hbs	jpn	0.000631728	
hbs	kor	0.00082372	
hbs	lat	0.006592332	
hbs	lit	0.003595297	
hbs	mkd	0.106233223	
hbs	msa	0.001202503	
hbs	nld	0.001326273	
hbs	nor	0.001379975	
hbs	pol	0.002479008	
hbs	por	0.000899032	
hbs	ron	0.00815417	
hbs	rus	0.003053801	
hbs	slk	0.018154638	
hbs	slv	0.091260437	
hbs	spa	0.001191291	
hbs	sqi	0.042592283	
hbs	swe	0.002083719	
hbs	tur	0.002749444	
hbs	ukr	0.017015848	
hbs	zho	0.000504886	
heb	ara	0.002547107	
heb	bul	0.001350196	
heb	cat	0.001437238	
heb	ces	0.001544736	
heb	dan	0.001530501	
heb	deu	0.003253118	
heb	ell	0.001253264	
heb	eng	0.007167736	
heb	epo	0.023336488	
heb	fas	0.000878149	
heb	fin	0.002433085	
heb	fra	0.00262587	
heb	hbs	0.002508825	
heb	hun	0.00225229	
heb	ita	0.002048433	
heb	jpn	0.001015542	
heb	kor	0.000605287	
heb	lit	0.002215097	
heb	msa	0.000700648	
heb	nld	0.001786186	
heb	nor	0.00156332	
heb	pol	0.001849426	
heb	por	0.000923766	
heb	ron	0.002157475	
heb	rus	0.002196234	
heb	slk	0.002333063	
heb	slv	0.002425855	
heb	spa	0.001547826	
heb	sqi	0.002280991	
heb	swe	0.002026665	
heb	tha	0.001669289	
heb	tur	0.000878959	
heb	ukr	0.001226105	
heb	vie	0.00115189	
heb	yid	0.177590512	
heb	zho	0.000754602	
hin	ben	0.018922595	
hin	deu	0.000208321	
hin	eng	0.001006884	
hin	fra	0.000160862	
hin	guj	0.05253125	
hin	ita	0.000184819	
hin	jpn	8.46E-05	
hin	kan	0.029052069	
hin	mal	0.019343487	
hin	mar	0.051221931	
hin	por	3.80E-05	
hin	san	0.168263091	
hin	tam	0.013402086	
hin	tel	0.025263127	
hun	ara	0.000907298	
hun	bul	0.004803234	
hun	cat	0.001699219	
hun	ces	0.004352883	
hun	dan	0.002336488	
hun	deu	0.005100229	
hun	ell	0.001548897	
hun	eng	0.008070628	
hun	epo	0.0302207	
hun	est	0.003612088	
hun	fas	0.000914528	
hun	fin	0.003169411	
hun	fra	0.002353171	
hun	hbs	0.006603889	
hun	heb	0.002479725	
hun	ita	0.002533372	
hun	jpn	0.001263921	
hun	kor	0.001122111	
hun	lat	0.013038004	
hun	lit	0.002726308	
hun	msa	0.000833753	
hun	nld	0.002069886	
hun	nor	0.002170834	
hun	pol	0.003828801	
hun	por	0.000954566	
hun	ron	0.010284224	
hun	rus	0.005123664	
hun	slk	0.015326945	
hun	slv	0.003643567	
hun	spa	0.00122601	
hun	sqi	0.004679652	
hun	swe	0.003027894	
hun	tur	0.002752927	
hun	ukr	0.00552401	
hun	zho	0.001287392	
hye	deu	6.27E-05	
hye	eng	0.000437247	
hye	fra	0.000165056	
hye	pol	0.000143161	
hye	rus	0.002540181	
hye	spa	3.62E-05	
isl	dan	0.001755089	
isl	deu	0.000506617	
isl	eng	0.000552043	
isl	fin	0.000755722	
isl	fra	0.000260681	
isl	hun	0.000288496	
isl	ita	0.000181493	
isl	jpn	7.73E-05	
isl	nld	0.000228441	
isl	nor	0.001492937	
isl	pol	0.000115493	
isl	por	7.76E-06	
isl	rus	0.000162126	
isl	spa	0.000130375	
isl	swe	0.001381573	
ita	ara	0.005730588	
ita	aze	0.004294892	
ita	bul	0.010295696	
ita	cat	0.028376801	
ita	ces	0.013183023	
ita	dan	0.00962144	
ita	deu	0.018262458	
ita	ell	0.021743424	
ita	eng	0.017117506	
ita	epo	0.017149236	
ita	est	0.010057491	
ita	fas	0.004657681	
ita	fil	0.004352048	
ita	fin	0.013013832	
ita	fra	0.025922178	
ita	glg	0.024297468	
ita	hbs	0.031661729	
ita	heb	0.006717422	
ita	hin	0.008187002	
ita	hun	0.015495447	
ita	ina	0.361904762	
ita	isl	0.007509134	
ita	jpn	0.006647812	
ita	kat	0.007096094	
ita	kor	0.006110512	
ita	lat	0.050322451	
ita	lav	0.009996645	
ita	lit	0.01461836	
ita	mal	0.006954341	
ita	mkd	0.01655032	
ita	mlt	0.085749319	
ita	msa	0.004442041	
ita	nld	0.010515536	
ita	nor	0.008142195	
ita	pol	0.019797612	
ita	por	0.020152969	
ita	ron	0.022892357	
ita	rus	0.007926968	
ita	slk	0.019808402	
ita	slv	0.023731683	
ita	spa	0.025591404	
ita	sqi	0.045237399	
ita	swa	0.004751996	
ita	swe	0.009371293	
ita	tha	0.003535345	
ita	tur	0.009393925	
ita	ukr	0.006263072	
ita	vie	0.003131482	
ita	zho	0.005687914	
jav	eng	2.71E-05	
jav	msa	0.00381935	
jpn	ara	0.003648603	
jpn	bul	0.005688023	
jpn	cat	0.005579597	
jpn	ces	0.008312987	
jpn	dan	0.008975259	
jpn	deu	0.008491656	
jpn	ell	0.174599308	
jpn	eng	0.013083829	
jpn	epo	0.011846961	
jpn	est	0.004730556	
jpn	fas	0.00326892	
jpn	fin	0.012072089	
jpn	fra	0.017361181	
jpn	glg	0.005477244	
jpn	hbs	0.005786153	
jpn	heb	0.004957199	
jpn	hin	0.007877594	
jpn	hun	0.006567664	
jpn	hye	0.022709564	
jpn	isl	0.004828725	
jpn	ita	0.00647229	
jpn	kat	0.054999364	
jpn	kor	0.038882515	
jpn	lav	0.004950723	
jpn	lit	0.00636843	
jpn	mal	0.005515585	
jpn	mkd	0.004106581	
jpn	mon	0.013944583	
jpn	msa	0.007848598	
jpn	nld	0.005543503	
jpn	nor	0.00757373	
jpn	pol	0.005794492	
jpn	por	0.004039404	
jpn	ron	0.005603966	
jpn	rus	0.011927521	
jpn	slk	0.007815322	
jpn	slv	0.006664961	
jpn	spa	0.004838741	
jpn	sqi	0.005074304	
jpn	swe	0.009647482	
jpn	tam	0.008525257	
jpn	tel	0.079928379	
jpn	tha	0.019134959	
jpn	tur	0.004984096	
jpn	ukr	0.005148249	
jpn	vie	0.015147677	
jpn	zho	0.087443919	
kab	fra	0.00011848	
kal	eng	2.80E-05	
kan	eng	0.000276235	
kan	hin	0.009112992	
kan	jpn	7.40E-06	
kan	tel	0.018509107	
kat	deu	0.000185083	
kat	eng	0.00019215	
kat	fra	0.000124546	
kat	ita	9.28E-05	
kat	jpn	7.75E-05	
kat	pol	0.000142707	
kat	rus	0.003105612	
kat	spa	4.31E-05	
kat	swe	0.000140456	
kat	tur	0.000307545	
kaz	deu	6.70E-05	
kaz	eng	3.84E-05	
kaz	rus	0.003182399	
khm	eng	3.98E-05	
kir	eng	4.11E-05	
kir	rus	0.001583785	
kor	ara	0.000745159	
kor	bul	0.001020988	
kor	cat	0.000560903	
kor	ces	0.002141589	
kor	dan	0.002539092	
kor	deu	0.00123276	
kor	ell	0.00112294	
kor	eng	0.002360444	
kor	epo	0.002668011	
kor	fas	0.000492973	
kor	fin	0.002172801	
kor	fra	0.002798566	
kor	hbs	0.001198008	
kor	heb	0.00051233	
kor	hun	0.00190536	
kor	ita	0.0010339	
kor	jpn	0.008133435	
kor	msa	0.003306472	
kor	nld	0.000665776	
kor	nor	0.000943641	
kor	pol	0.000727281	
kor	por	0.000579531	
kor	ron	0.00187079	
kor	rus	0.000929197	
kor	spa	0.000670912	
kor	swe	0.001216517	
kor	tha	0.012187138	
kor	tur	0.000685577	
kor	ukr	0.001000787	
kor	vie	0.029610616	
kor	zho	0.028086014	Cultural factors can contribute to a language’s spread. Many Chinese are learning Korean, perhaps both out of business needs and because of a growing taste for K-Pop. 
kur	ara	0.000415749	
kur	deu	9.57E-05	
kur	eng	4.04E-05	
kur	fas	0.000616282	
kur	fra	6.44E-05	
kur	swe	0.000219502	
kur	tur	0.001143873	
lao	eng	2.88E-05	
lao	jpn	2.30E-05	
lat	cat	0.005584464	
lat	ces	0.00235357	
lat	deu	0.004604365	
lat	eng	0.005965885	
lat	epo	0.005017844	
lat	fin	0.001415266	
lat	fra	0.004280936	
lat	hbs	0.003268321	
lat	hun	0.003489136	
lat	ita	0.008495225	
lat	jpn	0.000860975	
lat	nld	0.002065932	
lat	nor	0.000778191	
lat	pol	0.002709815	
lat	por	0.002421561	
lat	rus	0.001153382	
lat	spa	0.004483482	
lat	swe	0.001597039	
lat	tur	0.00079871	
lat	zho	0.000504986	
lav	ces	0.000597312	
lav	dan	0.000351719	
lav	deu	0.000264573	
lav	eng	0.000486602	
lav	est	0.002865644	
lav	fin	0.000409167	
lav	fra	0.000116201	
lav	ita	0.000133911	
lav	jpn	7.25E-05	
lav	lit	0.011460375	
lav	nld	0.000140878	
lav	nor	0.000226543	
lav	pol	0.000241729	
lav	por	7.56E-05	
lav	rus	0.002956521	
lav	spa	6.93E-05	
lav	swe	0.000390395	
lit	bul	0.000813614	
lit	ces	0.001008757	
lit	dan	0.000334841	
lit	deu	0.000467737	
lit	eng	0.00111484	
lit	fin	0.000631031	
lit	fra	0.000296799	
